timestamp,test-class,test-method,time,description,result
2021-06-09 08:28:37.994,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,5170,"[1] recordIndex=6, author=12345, text=12345, info=null, xxx1=2020-02-02, xxx2=2022/02/02 00:00, xxx3=100 EUR",OK
2021-06-09 08:28:42.24,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,3977,"[2] recordIndex=7, author=123456, text=123456, info=http://www.example1.org, xxx1=2020-02-03, xxx2=2022/04/02 01:00, xxx3=100 USD",OK
2021-06-09 08:28:47.534,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,5010,"[3] recordIndex=8, author=1234567890123456789012345, text=1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=https://www.google.es, xxx1=2020-02-04, xxx2=2022/06/02 02:00, xxx3=10.00 EUR",OK
2021-06-09 08:28:52.637,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,4874,"[4] recordIndex=9, author=123456789012345678901234, text=123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789, info=null, xxx1=2020-02-05, xxx2=2022/08/02 03:00, xxx3=10.00 USD",OK
