timestamp,test-class,test-method,time,description,result
2021-06-08 20:22:23.722,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,6507,"[1] nPrivateTask=3, nPublicTask=15, nFinishedTask=8, nNotFinishedTask=10, averageTaskExecutionPeriods=525.22, deviationTaskExecutionPeriods=927.62, minimumTaskExecutionPeriods=0, maximumTaskExecutionPeriods=4029, averageTaskWorkloads=25.05, deviationTaskWorkloads=32.08, minimumTaskWorkloads=0.10, maximumTaskWorkloads=90.45, shoutsFlaggedAs=3, averageSheetCurrencyEUR=30.00, averageSheetCurrencyUSD=35.00, deviationSheetCurrencyEUR=11.18, deviationSheetCurrencyUSD=11.18",OK
